geslacht_src,lft_src,etngrp_src,oplniv_src,com_src,geslacht_dst,lft_dst,etngrp_dst,oplniv_dst,com_dst,n
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[30,40)",Surinaams,1,0,2800
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[30,40)",Surinaams,2,0,8700
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[30,40)",Surinaams,3,0,3900
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[60,70)",Marokkaans,1,0,300
Vrouw,"[50,60)",Surinaams,1,0,Man,"[40,50)",Turks,1,0,1700
Vrouw,"[50,60)",Surinaams,1,0,Man,"[40,50)",Turks,2,0,2900
Vrouw,"[50,60)",Surinaams,1,0,Man,"[40,50)",Turks,3,0,600
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[0,20)",Turks,1,0,1300
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[0,20)",Surinaams,1,0,4600
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[0,20)",Surinaams,2,0,1800
Vrouw,"[50,60)",Surinaams,1,0,Man,"[50,60)",Surinaams,1,0,4800
Vrouw,"[50,60)",Surinaams,1,0,Man,"[50,60)",Surinaams,2,0,5000
Vrouw,"[50,60)",Surinaams,1,0,Man,"[50,60)",Surinaams,3,0,1000
Vrouw,"[50,60)",Surinaams,1,0,Man,"[30,40)",Surinaams,1,0,2700
Vrouw,"[50,60)",Surinaams,1,0,Man,"[30,40)",Surinaams,2,0,3500
Vrouw,"[50,60)",Surinaams,1,0,Man,"[30,40)",Surinaams,3,0,800
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[50,60)",Turks,1,0,2200
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[50,60)",Turks,2,0,500
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[50,60)",Turks,3,0,100
Vrouw,"[50,60)",Surinaams,1,0,Man,"[40,50)",Surinaams,1,0,2500
Vrouw,"[50,60)",Surinaams,1,0,Man,"[40,50)",Surinaams,2,0,2600
Vrouw,"[50,60)",Surinaams,1,0,Man,"[40,50)",Surinaams,3,0,600
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[30,40)",Marokkaans,1,0,4500
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[30,40)",Marokkaans,2,0,2100
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[30,40)",Marokkaans,3,0,1900
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[60,70)",Surinaams,1,0,7200
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[60,70)",Surinaams,2,0,4300
Vrouw,"[50,60)",Surinaams,1,0,Vrouw,"[60,70)",Surinaams,3,0,1700
Vrouw,"[50,60)",Surinaams,1,0,Man,"[30,40)",Turks,1,0,800
Vrouw,"[50,60)",Surinaams,1,0,Man,"[30,40)",Turks,2,0,1100
Vrouw,"[50,60)",Surinaams,1,0,Man,"[30,40)",Turks,3,0,500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Overig,1,0,3500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Overig,2,0,25400
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Overig,3,0,14300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Autochtoon,1,0,11400
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Autochtoon,2,0,23100
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Autochtoon,3,0,28100
Vrouw,"[50,60)",Surinaams,2,0,Man,"[0,20)",Autochtoon,1,0,4200
Vrouw,"[50,60)",Surinaams,2,0,Man,"[0,20)",Autochtoon,2,0,2000
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Autochtoon,1,0,1400
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Autochtoon,2,0,25900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Autochtoon,3,0,41300
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[0,20)",Autochtoon,1,0,6200
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[0,20)",Autochtoon,2,0,2500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Autochtoon,1,0,2300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Autochtoon,2,0,14000
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Autochtoon,3,0,21400
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Overig,1,0,5500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Overig,2,0,9100
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Overig,3,0,26200
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Autochtoon,1,0,4500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Autochtoon,2,0,27400
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Autochtoon,3,0,40300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Marokkaans,1,0,1200
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Marokkaans,2,0,5300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Marokkaans,3,0,1600
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Autochtoon,1,0,2900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Autochtoon,2,0,18600
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Autochtoon,3,0,31400
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Turks,1,0,900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Turks,2,0,3000
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Turks,3,0,900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[60,70)",Overig,1,0,3500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[60,70)",Overig,2,0,3800
Vrouw,"[50,60)",Surinaams,2,0,Man,"[60,70)",Overig,3,0,5500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Overig,1,0,7200
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Overig,2,0,19500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Overig,3,0,21300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[0,20)",Marokkaans,1,0,2600
Vrouw,"[50,60)",Surinaams,2,0,Man,"[0,20)",Marokkaans,2,0,300
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Overig,1,0,25900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Overig,2,0,16500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Overig,3,0,11700
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Overig,1,0,8500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Overig,2,0,20800
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Overig,3,0,13900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[0,20)",Surinaams,1,0,2200
Vrouw,"[50,60)",Surinaams,2,0,Man,"[0,20)",Surinaams,2,0,500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[0,20)",Overig,1,0,9000
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[0,20)",Overig,2,0,2500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Autochtoon,1,0,2000
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Autochtoon,2,0,18600
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Autochtoon,3,0,49500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[0,20)",Overig,1,0,3300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[0,20)",Overig,2,0,800
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Marokkaans,1,0,2900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Marokkaans,2,0,1900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Marokkaans,3,0,200
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Overig,1,0,3200
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Overig,2,0,11000
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Overig,3,0,6100
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[70,80)",Autochtoon,3,0,500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Surinaams,1,0,2600
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Surinaams,2,0,9100
Vrouw,"[50,60)",Surinaams,2,0,Man,"[20,30)",Surinaams,3,0,1000
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[0,20)",Marokkaans,1,0,4900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[0,20)",Marokkaans,2,0,1900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Surinaams,1,0,9400
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Surinaams,2,0,37900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Surinaams,3,0,7400
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Surinaams,1,0,18300
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Surinaams,2,0,44600
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Surinaams,3,0,8900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Marokkaans,1,0,3600
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Marokkaans,2,0,4500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Marokkaans,3,0,1500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Turks,1,0,1000
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Turks,2,0,9700
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Turks,3,0,2600
Vrouw,"[50,60)",Surinaams,2,0,Man,"[60,70)",Marokkaans,1,0,500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Marokkaans,1,0,2300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Marokkaans,2,0,4300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Marokkaans,3,0,3300
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[60,70)",Overig,1,0,4900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[60,70)",Overig,2,0,9600
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[60,70)",Overig,3,0,7500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Surinaams,1,0,2700
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Surinaams,2,0,24700
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Surinaams,3,0,4900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Overig,1,0,8600
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Overig,2,0,22300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Overig,3,0,17500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[60,70)",Surinaams,1,0,2900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[60,70)",Surinaams,2,0,2300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[60,70)",Surinaams,3,0,2300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Autochtoon,1,0,3500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Autochtoon,2,0,10500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Autochtoon,3,0,28700
Vrouw,"[50,60)",Surinaams,2,0,Man,"[70,80)",Autochtoon,2,0,600
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Turks,1,0,1900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Turks,2,0,700
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Turks,3,0,500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[60,70)",Autochtoon,1,0,5300
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[60,70)",Autochtoon,2,0,13900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[60,70)",Autochtoon,3,0,27500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Autochtoon,1,0,9000
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Autochtoon,2,0,65100
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Autochtoon,3,0,47400
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Turks,1,0,600
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Turks,2,0,5800
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Turks,3,0,2900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Overig,1,0,5000
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Overig,2,0,11100
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Overig,3,0,10900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Marokkaans,1,0,1000
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Marokkaans,2,0,13800
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[20,30)",Marokkaans,3,0,4900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Marokkaans,1,0,3900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Marokkaans,2,0,1700
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Marokkaans,3,0,1000
Vrouw,"[50,60)",Surinaams,2,0,Man,"[70,80)",Overig,1,0,100
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Marokkaans,1,0,5900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Marokkaans,2,0,14900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Marokkaans,3,0,5600
Vrouw,"[50,60)",Surinaams,2,0,Man,"[60,70)",Autochtoon,1,0,5700
Vrouw,"[50,60)",Surinaams,2,0,Man,"[60,70)",Autochtoon,2,0,15500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[60,70)",Autochtoon,3,0,20300
Vrouw,"[50,60)",Surinaams,2,0,Man,"[60,70)",Turks,1,0,600
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Turks,1,0,1700
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Turks,2,0,2200
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[40,50)",Turks,3,0,1700
Vrouw,"[50,60)",Surinaams,2,0,Man,"[0,20)",Turks,1,0,1100
Vrouw,"[50,60)",Surinaams,2,0,Man,"[0,20)",Turks,2,0,300
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Surinaams,1,0,4300
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Surinaams,2,0,24800
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Surinaams,3,0,11100
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[60,70)",Marokkaans,1,0,200
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[70,80)",Surinaams,1,0,100
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Turks,1,0,1800
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Turks,2,0,1700
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Turks,3,0,1000
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[0,20)",Turks,1,0,2300
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[0,20)",Turks,2,0,800
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[0,20)",Surinaams,1,0,4900
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[0,20)",Surinaams,2,0,2100
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Surinaams,1,0,8200
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Surinaams,2,0,7200
Vrouw,"[50,60)",Surinaams,2,0,Man,"[50,60)",Surinaams,3,0,3500
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Surinaams,1,0,3000
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Surinaams,2,0,9400
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Surinaams,3,0,3300
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Turks,1,0,5800
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Turks,2,0,7700
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[50,60)",Turks,3,0,600
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Surinaams,1,0,4900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Surinaams,2,0,4900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[40,50)",Surinaams,3,0,3300
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Marokkaans,1,0,2700
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Marokkaans,2,0,12000
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[30,40)",Marokkaans,3,0,6500
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[60,70)",Surinaams,1,0,10300
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[60,70)",Surinaams,2,0,14700
Vrouw,"[50,60)",Surinaams,2,0,Vrouw,"[60,70)",Surinaams,3,0,3000
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Turks,1,0,900
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Turks,2,0,1700
Vrouw,"[50,60)",Surinaams,2,0,Man,"[30,40)",Turks,3,0,1600
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[20,30)",Overig,1,0,400
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[20,30)",Overig,2,0,6300
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[20,30)",Overig,3,0,9200
Vrouw,"[50,60)",Surinaams,3,0,Man,"[50,60)",Autochtoon,1,0,2100
Vrouw,"[50,60)",Surinaams,3,0,Man,"[50,60)",Autochtoon,2,0,10400
Vrouw,"[50,60)",Surinaams,3,0,Man,"[50,60)",Autochtoon,3,0,18100
Vrouw,"[50,60)",Surinaams,3,0,Man,"[0,20)",Autochtoon,1,0,400
Vrouw,"[50,60)",Surinaams,3,0,Man,"[0,20)",Autochtoon,2,0,200
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[20,30)",Autochtoon,1,0,300
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[20,30)",Autochtoon,2,0,8000
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[20,30)",Autochtoon,3,0,25600
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[0,20)",Autochtoon,1,0,600
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[0,20)",Autochtoon,2,0,400
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Autochtoon,1,0,400
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Autochtoon,2,0,4000
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Autochtoon,3,0,10800
Vrouw,"[50,60)",Surinaams,3,0,Man,"[30,40)",Overig,1,0,600
Vrouw,"[50,60)",Surinaams,3,0,Man,"[30,40)",Overig,2,0,2300
Vrouw,"[50,60)",Surinaams,3,0,Man,"[30,40)",Overig,3,0,8600
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[40,50)",Autochtoon,1,0,1800
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[40,50)",Autochtoon,2,0,6600
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[40,50)",Autochtoon,3,0,23900
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Marokkaans,1,0,200
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Marokkaans,2,0,2200
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Marokkaans,3,0,800
Vrouw,"[50,60)",Surinaams,3,0,Man,"[40,50)",Autochtoon,1,0,700
Vrouw,"[50,60)",Surinaams,3,0,Man,"[40,50)",Autochtoon,2,0,5600
Vrouw,"[50,60)",Surinaams,3,0,Man,"[40,50)",Autochtoon,3,0,13500
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Turks,1,0,200
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Turks,2,0,800
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Turks,3,0,500
Vrouw,"[50,60)",Surinaams,3,0,Man,"[60,70)",Overig,1,0,700
Vrouw,"[50,60)",Surinaams,3,0,Man,"[60,70)",Overig,2,0,1300
Vrouw,"[50,60)",Surinaams,3,0,Man,"[60,70)",Overig,3,0,3100
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[30,40)",Overig,1,0,2800
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[30,40)",Overig,2,0,4800
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[30,40)",Overig,3,0,23400
Vrouw,"[50,60)",Surinaams,3,0,Man,"[0,20)",Marokkaans,1,0,300
Vrouw,"[50,60)",Surinaams,3,0,Man,"[0,20)",Marokkaans,2,0,200
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[50,60)",Overig,1,0,3100
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[50,60)",Overig,2,0,9200
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[50,60)",Overig,3,0,6300
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[40,50)",Overig,1,0,1100
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[40,50)",Overig,2,0,10500
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[40,50)",Overig,3,0,11500
Vrouw,"[50,60)",Surinaams,3,0,Man,"[0,20)",Surinaams,1,0,600
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[0,20)",Overig,1,0,1400
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[0,20)",Overig,2,0,300
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[30,40)",Autochtoon,1,0,200
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[30,40)",Autochtoon,2,0,7200
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[30,40)",Autochtoon,3,0,34300
Vrouw,"[50,60)",Surinaams,3,0,Man,"[0,20)",Overig,1,0,600
Vrouw,"[50,60)",Surinaams,3,0,Man,"[0,20)",Overig,2,0,200
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[50,60)",Marokkaans,1,0,900
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[50,60)",Marokkaans,2,0,600
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[50,60)",Marokkaans,3,0,100
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Overig,1,0,700
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Overig,2,0,3800
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Overig,3,0,2600
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Surinaams,1,0,500
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Surinaams,2,0,2800
Vrouw,"[50,60)",Surinaams,3,0,Man,"[20,30)",Surinaams,3,0,600
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[0,20)",Marokkaans,1,0,800
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[0,20)",Marokkaans,2,0,500
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[40,50)",Surinaams,1,0,1500
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[40,50)",Surinaams,2,0,10500
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[40,50)",Surinaams,3,0,6600
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[50,60)",Surinaams,1,0,2000
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[50,60)",Surinaams,2,0,9200
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[50,60)",Surinaams,3,0,11000
Vrouw,"[50,60)",Surinaams,3,0,Man,"[40,50)",Marokkaans,1,0,900
Vrouw,"[50,60)",Surinaams,3,0,Man,"[40,50)",Marokkaans,2,0,1500
Vrouw,"[50,60)",Surinaams,3,0,Man,"[40,50)",Marokkaans,3,0,1300
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[30,40)",Turks,1,0,100
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[30,40)",Turks,2,0,1700
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[30,40)",Turks,3,0,2400
Vrouw,"[50,60)",Surinaams,3,0,Man,"[30,40)",Marokkaans,1,0,300
Vrouw,"[50,60)",Surinaams,3,0,Man,"[30,40)",Marokkaans,2,0,1500
Vrouw,"[50,60)",Surinaams,3,0,Man,"[30,40)",Marokkaans,3,0,1800
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[60,70)",Overig,1,0,400
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[60,70)",Overig,2,0,1800
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[60,70)",Overig,3,0,3600
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[20,30)",Surinaams,1,0,400
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[20,30)",Surinaams,2,0,6100
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[20,30)",Surinaams,3,0,1800
Vrouw,"[50,60)",Surinaams,3,0,Man,"[50,60)",Overig,1,0,1000
Vrouw,"[50,60)",Surinaams,3,0,Man,"[50,60)",Overig,2,0,2900
Vrouw,"[50,60)",Surinaams,3,0,Man,"[50,60)",Overig,3,0,5000
Vrouw,"[50,60)",Surinaams,3,0,Man,"[60,70)",Surinaams,1,0,700
Vrouw,"[50,60)",Surinaams,3,0,Man,"[60,70)",Surinaams,2,0,700
Vrouw,"[50,60)",Surinaams,3,0,Man,"[60,70)",Surinaams,3,0,1600
Vrouw,"[50,60)",Surinaams,3,0,Man,"[30,40)",Autochtoon,1,0,400
Vrouw,"[50,60)",Surinaams,3,0,Man,"[30,40)",Autochtoon,2,0,4000
Vrouw,"[50,60)",Surinaams,3,0,Man,"[30,40)",Autochtoon,3,0,16500
Vrouw,"[50,60)",Surinaams,3,0,Man,"[50,60)",Turks,1,0,600
Vrouw,"[50,60)",Surinaams,3,0,Man,"[50,60)",Turks,2,0,600
Vrouw,"[50,60)",Surinaams,3,0,Man,"[50,60)",Turks,3,0,200
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[60,70)",Autochtoon,1,0,2100
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[60,70)",Autochtoon,2,0,4800
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[60,70)",Autochtoon,3,0,16300
Vrouw,"[50,60)",Surinaams,3,0,Vrouw,"[50,60)",Autochtoon,1,0,1900
